1559,11000010111,20
1560,11000011000,69
1561,11000011001,49
1562,11000011010,78
1563,11000011011,29
1564,11000011100,67
1565,11000011101,38
1566,11000011110,47
1567,11000011111,9
1568,11000100000,52
1569,11000100001,43
1570,11000100010,77
1571,11000100011,34
1572,11000100100,93
1573,11000100101,59
1574,11000100110,84
1575,11000100111,25
1576,11000101000,91
1577,11000101001,66
1578,11000101010,107
1579,11000101011,41
1580,11000101100,98
1581,11000101101,57
1582,11000101110,73
1583,11000101111,16
1584,11000110000,71
1585,11000110001,55
1586,11000110010,94
1587,11000110011,39
1588,11000110100,101
1589,11000110101,62
1590,11000110110,85
1591,11000110111,23
1592,11000111000,76
1593,11000111001,53
1594,11000111010,83
1595,11000111011,30
1596,11000111100,67
1597,11000111101,37
1598,11000111110,44
1599,11000111111,7
1600,11001000000,47
1601,11001000001,40
1602,11001000010,73
1603,11001000011,33
1604,11001000100,92
1605,11001000101,59
1606,11001000110,85
1607,11001000111,26
1608,11001001000,97
1609,11001001001,71
1610,11001001010,116
1611,11001001011,45
1612,11001001100,109
1613,11001001101,64
1614,11001001110,83
1615,11001001111,19
1616,11001010000,88
1617,11001010001,69
1618,11001010010,119
1619,11001010011,50
1620,11001010100,131
1621,11001010101,81
1622,11001010110,112
1623,11001010111,31
1624,11001011000,105
1625,11001011001,74
1626,11001011010,117
1627,11001011011,43
1628,11001011100,98
1629,11001011101,55
1630,11001011110,67
1631,11001011111,12
1632,11001100000,65
1633,11001100001,53
1634,11001100010,94
1635,11001100011,41
1636,11001100100,111
1637,11001100101,70
1638,11001100110,99
1639,11001100111,29
1640,11001101000,104
1641,11001101001,75
1642,11001101010,121
1643,11001101011,46
1644,11001101100,109
1645,11001101101,63
1646,11001101110,80
1647,11001101111,17
1648,11001110000,73
1649,11001110001,56
1650,11001110010,95
1651,11001110011,39
1652,11001110100,100
1653,11001110101,61
1654,11001110110,83
1655,11001110111,22
1656,11001111000,71
1657,11001111001,49
1658,11001111010,76
1659,11001111011,27
1660,11001111100,59
1661,11001111101,32
1662,11001111110,37
1663,11001111111,5
1664,11010000000,38
1665,11010000001,33
1666,11010000010,61
1667,11010000011,28
1668,11010000100,79
1669,11010000101,51
1670,11010000110,74
1671,11010000111,23
1672,11010001000,87
1673,11010001001,64
1674,11010001010,105
1675,11010001011,41
1676,11010001100,100
1677,11010001101,59
1678,11010001110,77
1679,11010001111,18
1680,11010010000,85
1681,11010010001,67
1682,11010010010,116
1683,11010010011,49
1684,11010010100,129
1685,11010010101,80
1686,11010010110,111
1687,11010010111,31
1688,11010011000,106
1689,11010011001,75
1690,11010011010,119
1691,11010011011,44
1692,11010011100,101
1693,11010011101,57
1694,11010011110,70
1695,11010011111,13
1696,11010100000,73
1697,11010100001,60
1698,11010100010,107
1699,11010100011,47
1700,11010100100,128
1701,11010100101,81
1702,11010100110,115
1703,11010100111,34
1704,11010101000,123
1705,11010101001,89
1706,11010101010,144
1707,11010101011,55
1708,11010101100,131
1709,11010101101,76
1710,11010101110,97
1711,11010101111,21
1712,11010110000,92
1713,11010110001,71
1714,11010110010,121
1715,11010110011,50
1716,11010110100,129
1717,11010110101,79
1718,11010110110,108
1719,11010110111,29
1720,11010111000,95
1721,11010111001,66
1722,11010111010,103
1723,11010111011,37
1724,11010111100,82
1725,11010111101,45
1726,11010111110,53
1727,11010111111,8
1728,11011000000,51
1729,11011000001,43
1730,11011000010,78
1731,11011000011,35
1732,11011000100,97
1733,11011000101,62
1734,11011000110,89
1735,11011000111,27
1736,11011001000,100
1737,11011001001,73
1738,11011001010,119
1739,11011001011,46
1740,11011001100,111
1741,11011001101,65
1742,11011001110,84
1743,11011001111,19
1744,11011010000,87
1745,11011010001,68
1746,11011010010,117
1747,11011010011,49
1748,11011010100,128
1749,11011010101,79
1750,11011010110,109
1751,11011010111,30
1752,11011011000,101
1753,11011011001,71
1754,11011011010,112
1755,11011011011,41
1756,11011011100,93
1757,11011011101,52
1758,11011011110,63
1759,11011011111,11
1760,11011100000,58
1761,11011100001,47
1762,11011100010,83
1763,11011100011,36
1764,11011100100,97
1765,11011100101,61
1766,11011100110,86
1767,11011100111,25
1768,11011101000,89
1769,11011101001,64
1770,11011101010,103
1771,11011101011,39
1772,11011101100,92
1773,11011101101,53
1774,11011101110,67
1775,11011101111,14
1776,11011110000,59
1777,11011110001,45
1778,11011110010,76
1779,11011110011,31
1780,11011110100,79
1781,11011110101,48
1782,11011110110,65
1783,11011110111,17
1784,11011111000,54
1785,11011111001,37
1786,11011111010,57
1787,11011111011,20
1788,11011111100,43
1789,11011111101,23
1790,11011111110,26
1791,11011111111,3
1792,11100000000,25
1793,11100000001,22
1794,11100000010,41
1795,11100000011,19
1796,11100000100,54
1797,11100000101,35
1798,11100000110,51
1799,11100000111,16
1800,11100001000,61
1801,11100001001,45
1802,11100001010,74
1803,11100001011,29
1804,11100001100,71
1805,11100001101,42
1806,11100001110,55
1807,11100001111,13
1808,11100010000,62
1809,11100010001,49
1810,11100010010,85
1811,11100010011,36
1812,11100010100,95
1813,11100010101,59
1814,11100010110,82
1815,11100010111,23
1816,11100011000,79
1817,11100011001,56
1818,11100011010,89
1819,11100011011,33
1820,11100011100,76
1821,11100011101,43
1822,11100011110,53
1823,11100011111,10
1824,11100100000,57
1825,11100100001,47
1826,11100100010,84
1827,11100100011,37
1828,11100100100,101
1829,11100100101,64
1830,11100100110,91
1831,11100100111,27
1832,11100101000,98
1833,11100101001,71
1834,11100101010,115
1835,11100101011,44
1836,11100101100,105
1837,11100101101,61
1838,11100101110,78
1839,11100101111,17
1840,11100110000,75
1841,11100110001,58
1842,11100110010,99
1843,11100110011,41
1844,11100110100,106
1845,11100110101,65
1846,11100110110,89
1847,11100110111,24
1848,11100111000,79
1849,11100111001,55
1850,11100111010,86
1851,11100111011,31
1852,11100111100,69
1853,11100111101,38
1854,11100111110,45
1855,11100111111,7
1856,11101000000,46
1857,11101000001,39
1858,11101000010,71
1859,11101000011,32
1860,11101000100,89
1861,11101000101,57
1862,11101000110,82
1863,11101000111,25
1864,11101001000,93
1865,11101001001,68
1866,11101001010,111
1867,11101001011,43
1868,11101001100,104
1869,11101001101,61
1870,11101001110,79
1871,11101001111,18
1872,11101010000,83
1873,11101010001,65
1874,11101010010,112
1875,11101010011,47
1876,11101010100,123
1877,11101010101,76
1878,11101010110,105
1879,11101010111,29
1880,11101011000,98
1881,11101011001,69
1882,11101011010,109
1883,11101011011,40
1884,11101011100,91
1885,11101011101,51
1886,11101011110,62
1887,11101011111,11
1888,11101100000,59
1889,11101100001,48
1890,11101100010,85
1891,11101100011,37
1892,11101100100,100
1893,11101100101,63
1894,11101100110,89
1895,11101100111,26
1896,11101101000,93
1897,11101101001,67
1898,11101101010,108
1899,11101101011,41
1900,11101101100,97
1901,11101101101,56
1902,11101101110,71
1903,11101101111,15
1904,11101110000,64
1905,11101110001,49
1906,11101110010,83
1907,11101110011,34
1908,11101110100,87
1909,11101110101,53
1910,11101110110,72
1911,11101110111,19
1912,11101111000,61
1913,11101111001,42
1914,11101111010,65
1915,11101111011,23
1916,11101111100,50
1917,11101111101,27
1918,11101111110,31
1919,11101111111,4
1920,11110000000,29
1921,11110000001,25
1922,11110000010,46
1923,11110000011,21
1924,11110000100,59
1925,11110000101,38
1926,11110000110,55
1927,11110000111,17
1928,11110001000,64
1929,11110001001,47
1930,11110001010,77
1931,11110001011,30
1932,11110001100,73
1933,11110001101,43
1934,11110001110,56
1935,11110001111,13
1936,11110010000,61
1937,11110010001,48
1938,11110010010,83
1939,11110010011,35
1940,11110010100,92
1941,11110010101,57
1942,11110010110,79
1943,11110010111,22
1944,11110011000,75
1945,11110011001,53
1946,11110011010,84
1947,11110011011,31
1948,11110011100,71
1949,11110011101,40
1950,11110011110,49
1951,11110011111,9
1952,11110100000,50
1953,11110100001,41
1954,11110100010,73
1955,11110100011,32
1956,11110100100,87
1957,11110100101,55
1958,11110100110,78
1959,11110100111,23
1960,11110101000,83
1961,11110101001,60
1962,11110101010,97
1963,11110101011,37
1964,11110101100,88
1965,11110101101,51
1966,11110101110,65
1967,11110101111,14
1968,11110110000,61
1969,11110110001,47
1970,11110110010,80
1971,11110110011,33
1972,11110110100,85
1973,11110110101,52
1974,11110110110,71
1975,11110110111,19
1976,11110111000,62
1977,11110111001,43
1978,11110111010,67
1979,11110111011,24
1980,11110111100,53
1981,11110111101,29
1982,11110111110,34
1983,11110111111,5
1984,11111000000,31
1985,11111000001,26
1986,11111000010,47
1987,11111000011,21
1988,11111000100,58
1989,11111000101,37
1990,11111000110,53
1991,11111000111,16
1992,11111001000,59
1993,11111001001,43
1994,11111001010,70
1995,11111001011,27
1996,11111001100,65
1997,11111001101,38
1998,11111001110,49
1999,11111001111,11
2000,11111010000,50
2001,11111010001,39
2002,11111010010,67
2003,11111010011,28
2004,11111010100,73
2005,11111010101,45
2006,11111010110,62
2007,11111010111,17
2008,11111011000,57
2009,11111011001,40
2010,11111011010,63
2011,11111011011,23
2012,11111011100,52
2013,11111011101,29
2014,11111011110,35
2015,11111011111,6
2016,11111100000,31
2017,11111100001,25
2018,11111100010,44
2019,11111100011,19
2020,11111100100,51
2021,11111100101,32
2022,11111100110,45
2023,11111100111,13
2024,11111101000,46
2025,11111101001,33
2026,11111101010,53
2027,11111101011,20
2028,11111101100,47
2029,11111101101,27
2030,11111101110,34
2031,11111101111,7
2032,11111110000,29
2033,11111110001,22
2034,11111110010,37
2035,11111110011,15
2036,11111110100,38
2037,11111110101,23
2038,11111110110,31
2039,11111110111,8
2040,11111111000,25
2041,11111111001,17
2042,11111111010,26
2043,11111111011,9
2044,11111111100,19
2045,11111111101,10
2046,11111111110,11
2047,11111111111,1
